season,team_page,player_link,playername,birth,pos,ht,wt,experience
2020,/teams/CHO/2020.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,2
2020,/teams/CHO/2020.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,2
2020,/teams/CHO/2020.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,2
2020,/teams/CHO/2020.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,2
2020,/teams/CHO/2020.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,2
2020,/teams/CHO/2020.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,2
2020,/teams/CHO/2020.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,2
2020,/teams/CHO/2020.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,2
2020,/teams/CHO/2020.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,2
2020,/teams/CHO/2020.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,2
2020,/teams/CHO/2020.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,2
2020,/teams/CHO/2020.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,2
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2021,/teams/CLE/2021.html,/players/a/allenja01.html,Jarrett Allen,us,C,6-11,243,3
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2022,/teams/OKC/2022.html,/players/b/bazleda01.html,Darius Bazley,us,PF,6-8,208,2
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2023,/teams/MIA/2023.html,/players/a/adebaba01.html,Bam Adebayo,us,C,6-9,255,5
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/MEM/2024.html,/players/a/aldamsa01.html,Santi Aldama,es,PF,6-11,224,2
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2024,/teams/POR/2024.html,/players/a/aytonde01.html,Deandre Ayton,bs,C,7-0,250,5
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/WAS/2019.html,/players/a/arizatr01.html,Trevor Ariza,us,SF,6-8,215,14
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/SAC/2019.html,/players/b/baglema01.html,Marvin Bagley III,us,PF,6-10,235,R
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/TOR/2019.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,1
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/OKC/2019.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,2
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/POR/2019.html,/players/a/aminual01.html,Al-Farouq Aminu,us,PF,6-8,220,8
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/LAC/2019.html,/players/b/beverpa01.html,Patrick Beverley,us,PG,6-2,180,6
2019,/teams/PHI/2019.html,/players/b/boldejo01.html,Jonah Bolden,au,PF,6-8,220,R
2019,/teams/PHI/2019.html,/players/b/boldejo01.html,Jonah Bolden,au,PF,6-8,220,R
2019,/teams/PHI/2019.html,/players/b/boldejo01.html,Jonah Bolden,au,PF,6-8,220,R
2019,/teams/PHI/2019.html,/players/b/boldejo01.html,Jonah Bolden,au,PF,6-8,220,R
2019,/teams/PHI/2019.html,/players/b/boldejo01.html,Jonah Bolden,au,PF,6-8,220,R
2019,/teams/PHI/2019.html,/players/b/boldejo01.html,Jonah Bolden,au,PF,6-8,220,R
2019,/teams/PHI/2019.html,/players/b/boldejo01.html,Jonah Bolden,au,PF,6-8,220,R
2019,/teams/PHI/2019.html,/players/b/boldejo01.html,Jonah Bolden,au,PF,6-8,220,R
2019,/teams/PHI/2019.html,/players/b/boldejo01.html,Jonah Bolden,au,PF,6-8,220,R
2019,/teams/PHI/2019.html,/players/b/boldejo01.html,Jonah Bolden,au,PF,6-8,220,R
2019,/teams/PHI/2019.html,/players/b/boldejo01.html,Jonah Bolden,au,PF,6-8,220,R
2019,/teams/PHI/2019.html,/players/b/boldejo01.html,Jonah Bolden,au,PF,6-8,220,R
2019,/teams/PHI/2019.html,/players/b/boldejo01.html,Jonah Bolden,au,PF,6-8,220,R
